title,content,link
왕초보 c++ 과제좀 도와주세요 ㅠㅠ.. 도저히 모르겠습니다...ㅠㅠ,"typedefstruct_C2D{doublex,y;}C2D;classPolygon{intpoint;C2D arr[];public:Polygon(intpoint_,C2D arr_[]){point=point_;for(inti=0;i<point_;i++){arr[i]=arr_[i];}}Polygon(constPolygon&cDef):point{cDef.point}{memcpy(&arr,&cDef.arr,sizeof(C2D)*point);}voidgetInfo(){if(!point){cout<<""다각형 정보가 없습니다.""<<endl;}else{for(inti=0;i<point;i++){cout<<""<""<<arr[i].x<<"",""<<arr[i].y<<"">""<<"" "";}cout<<endl;}}};위 같은 생성자가 있는데, 복사 생성자로 만들면 기존에 있던 인스턴스가 비어지게 됩니다.예를들어서 Polygon p1 = (3, [{0,0}, {2,0} , {0,4}]) 요런식으로 만들고 getInfo()를 하면 생각한대로 '<0,0> <2,0> <4,0>' 잘 나오는데,Polygon p2 = Polygon(p1)을 하고 p1.getInfo()를 하면 '다각형 정보가 없습니다.'가 나오고 p2.getInfo()를 하면 '<0,0> <2,0> <4,0>'가 나옵니다. 여기서 왜 p1의 복사생성자로 p2가 생긴건데 p1은 비어지게 된거죠..?",http://okky.kr/article/818057
(서울) 언리얼 게임개발 과외합니다. (폴가이즈 만들기),"안녕하세요, 저희는 언리얼 엔진 게임 제작 스튜디오 CodeStory 입니다.?언리얼 엔진으로 게임개발 과외를 진행합니다.인기 게임인 ""폴가이즈""를 모작하는 방법으로 구성하였습니다.관심있으신분들은 많은 참여 부탁드립니다.??[강사 소개]?#3n 전직 개발자- 3n 개발사에서 언리얼 엔진 6~7년간 게임개발 참여- 신규 개발 및 출시, 라이브 경험- 다수의 IT 자격증 보유 (OCJP, OCNA 등 보유)??[수업 소개]?언리얼 프로젝트를 생성하고, 맵 제작 방법애니매이션으로 캐릭터 움직이기 등을 학습합니다.?5주차의 수업으로 진행해 나가며, 차근차근 수강해 나가며,수강생들만의 미니게임을 제작할 수 있는 방법을 배워나갈 수 있습니다.?게임개발자 지망생, 게임개발에 관심있으신 분 혹은다른 엔진으로 게임개발을 하시다가 언리얼 엔진에 입문하고 싶으신분들을 대상으로 수업합니다.?기본적인 C++ 사용방법도 강의내용에 포함되어 있어C++ 언어에 익숙하지 않은 분들도 참여하실 수 있습니다.?수업 진행에는 언리얼 엔진 실행이 가능한 노트북이 필요합니다.??[수업 장소 안내]?서울시 구로 디지털단지역 근방 스터디룸다른 장소에서 수업을 원하시면 문의를 주시면 협의할수 있습니다.??[ 커리큘럼 소개 ]* 세부 커리큘럼은 문의시 제공해 드릴 수 있습니다.* 매주 간단한 과제를 통해서, 학습을 보충해 나갈 수 있습니다.?< 1주차 >1. 언리얼 엔진 소개2. 예제 프로젝트를 통해 언리얼 프로젝트 체험하기?< 2주차 >1. 게임 모드 소개2. 캐릭터 클래스 만들기3. 캐릭터 이동하기4. 게임 오브젝트 배치하기?< 3주차 >1. 캐릭터 애니매이션 적용하기2. 장애물 오브젝트 만들기?< 4주차 >1. 3D 좌표계와 Yaw, Pitch, Roll2. 움직이는 오브젝트 만들기3. 충돌된 캐릭터 밀어내기?< 5주차 >1. 레벨 이동하기2. 이펙트 & 사운드 출력하기3. 애님노티파이 사운드4. 미니게임 프로젝트 소개??문의 카카오톡 ID : codestory친구 추가 후 문의부탁드립니다??---------------------------------------------------------------------------------",http://okky.kr/article/818032
맥 사용중이고..vscode에서 C/C++ 초기 설정하는 방법 알려주세요..ㅜㅜ,간단하게 정리되어있는 사이트가 있을까요???자꾸 오류가 뜨고 지금 반 포기 상태입니다...,http://okky.kr/article/817239
구조체를 자료형처럼 사용하면 cout으로 출력하기 힘든가요?,"안녕하세요, 대학 과제를 하는 중 문제가 일어났는데 해결법을 찾을 수 없어 질문드립니다.□꼭짓점 수와 꼭짓점 좌표(꼭짓점 수에 해당되는2차원 좌표의 배열)를 매개변수로 받아 다각형 객체를 생성한다(생성자).※2차원 좌표 구조체struct C2D {double x, y;  // x축 좌표와y축 좌표위의 클래스를 만들고 이를 출력하기 위해 아래와 같이 입력했는데polygon.h#pragma once#include<iostream>#include<cstring>usingnamespacestd;structC2D{doublex,y;};classpolygon{intn;C2D*arr;public:polygon(intd,constC2D*c2d):n{d}{arr=newC2D[d];memcpy(arr,c2d,sizeof(C2D)*n);}~polygon(){delete[]arr;}voidprint()const{cout<<endl;for(inti=0;i<n;i++){cout<<""(""<<arr[i]<<"") "";//  에러 발생 위치}cout<<endl;}};main.cpp#include<iostream>#include""polygon.h""usingnamespacestd;intmain(){C2D c2d[2];c2d[0]={1,2};c2d[1]={3,4};polygonp1(2,c2d);p1.print();return0;}위의 polygon.h 헤더파일의cout << ""("" << arr[i] << "") "";에서""이러한 피연산자와 일치하는 ""<<"" 연산자가 없습니다.""라고 오류가 발생하는 문제가 생겼습니다.연산자 << 가 구조체 C2D를 자료형으로 받아들이지 못해서 일어나는것 같은데 저로서는 해결할 방법이 떠오르지 않습니다.위같은 형태의 구조체를 문제없이 출력할 방법은 없는 걸까요? 혹은 아예 제 코드가 잘못 되어있는건가요?",http://okky.kr/article/815054
C++ 함수 배열 문제,"for ( i = 1; i < NoOfData + 1; i++){intDataA[i] = rand() + 10000;printf(""%d?"", intDataA[i]);printf(""%d?\n"", intDataA[NoOfData-i]);}이런식으로 출력하는 함수를 만들었는데앞에서나오는 출력값이랑 거꾸로 출력값이랑 같을줄 알았는데 0이 왜 뜨는지 궁금합니다",http://okky.kr/article/814683
안녕하세요 3일째 c언어 과제하다가 안돼서 질문 올려봅니다,"임의의 문자들을 연속해서 입력 받았을 때1. 입력한 총문자의 개수,2. 각 영문자(a, b 등)의 개수,3. 영문자가 아닌 문자의 개수를출력하는 프로그램을 작성‘.’가 들어오면 종료_getwche() 함수, 배열, 제어문 등 사용이런문제인데요while(_getwche()!='.'){chk[i]=_getwche();i++;}printf(""입력한 영문의 갯수: %d\n"",i);이렇게 시작했는데 입력을하면 문자를 짝수개 입력하고 '.'를 입력해야지만 출력문으로 넘어갑니다.또 출력문의 값이 정확하게 나오질 않습니다.내일이 과제 마감인데 시작부분에서 몇일째 막히고급한 마음에 커뮤니티를 찾아서 질문해 봅니다.",http://okky.kr/article/814511
C++ 함수 질문,"총 데이터의 개수는 랜덤 함수로 10000이상 수를 결정 하되 double 형의 데이터를 memory에 할당 하는함수에서 S1= d1 / dn , S2 = d2 / d(n-1) .... 이런식으로 값을 출력하는함수#include <stdio.h>#include<stdlib.h>#include<time.h>int main(){int sum = 0;int intData[10000] =? {};int NoOfData = 10;// malloc()함수를 사용해서 메모리를 할당int* M_intData = NULL;M_intData = (int*)malloc(sizeof intData);for (int i = 0; i < NoOfData; i++){intData[i] = rand();printf(""%d \n"", intData[i]);}for (int kk = 0; kk < NoOfData; kk++){printf("" S%d = d%d / d%d \n"", kk+1, kk+1, NoOfData-kk);}int temp;scanf_s(""%d"", &temp);return 0;}이런식으로 짜놓았는데 보면 아예 접근을 하지못한거같은데 ... 도와주시면 감사하겠습니다.",http://okky.kr/article/814320
알고리즘 시간복잡도 관련 질문 드립니다.,"친구 프로젝트를 도와주고 있는데 간단한 줄 알고 하겠다고 했는데 짜면 짤수록 시간복잡도가 극악이라서요.알고리즘 문제만 풀다보니 당연히 되는 문제겠거니 했는데 아예 불가능한 과제인가 싶어서 질문드립니다.A, B, C, D 카테고리에 각 5명의 사람이 배치되어 있고 카테고리에서 한명 씩 뽑아 5개의 조를 편성한다면 완전 탐색 기준 시간 복잡도가 어떻게 될까요? (조는 구분 하지 않습니다.)5^4*4^4*3*4*2*4으로 dfs기준 1초를 예상했으나 결과가 산출되지 않아서요.제 코드에 문제가 있는 것인지 아니면 시간복잡도를 잘못 계산한건지 궁금해서 질문드립니다.",http://okky.kr/article/813752
CMake로 빌드후 프로젝트 실행시 액세스 거부 메시지가 뜹니다 ㅠㅠ,"https://github.com/pngwriter/pngwriter현재 저는 위 사이트의 오픈소스 라이브러리인 png-writer를 이용하려고 시도하였습니다. 그런데 CMake 빌드까지는 아무 문제가 없는데 프로젝트를 디버깅 하려고 하면 액세스가 거부 되었습니다. 메세지가 뜨며 실행이 되질 않고있습니다. ㅠㅠ CMake도 처음이라 2일째 지금 이문제에 시달리고 있습니다. 혹시 CMake 셋팅이 잘못된것일까요? 간절하게 부탁드리겠습니다.. 제발 저 좀 도와주세요ㅜㅜcmake_minimum_required (VERSION 3.7.0)project(PngWriter)include_directories(${LIBS_PATH}/LibPng)include_directories(${LIBS_PATH}/ZLib)include_directories(${LIBS_PATH}/FreeType/include)file(GLOB headers *.h)file(GLOB sources *.cc)add_library (PngWriter SHARED ${headers} ${sources})ADD_SUBDIRECTORY(ZLib)ADD_SUBDIRECTORY(LibPng)ADD_SUBDIRECTORY(FreeType)target_link_libraries(PngWriter LibPng)target_link_libraries(PngWriter FreeType)set(CMAKE_EXE_LINKER_FLAGS ""${CMAKE_EXE_LINKER_FLAGS} /SUBSYSTEM:WINDOWS"")여기까지가 CMakelist.txt 내용입니다.빌드는 문제가 없는데 왜 액세스 거부가 뜨는지 알 수 있을까요??아래는 오류 내용입니다.project는 png-writer인데 all_build에서부터 막히는 현상입니다 ㅠㅠ시작프로젝트를 png-writer로 변경후 실행해도 오류가 뜹니다...ㅠㅠ드디어 해결했습니다..짜릿하네요!",http://okky.kr/article/812630
노트북 화면 꺼짐 방지 프로그램 어떤걸 개선하면 좋을까요?,회사가 노트북 화면꺼짐 시간을 바꾸지 못하게 해서 화면 꺼짐 방지 프로그램을 하나 만들었는데요지금은 처음 실행 시에 5초정도 사용법 보여주고 그냥 실행이 됩니다.혹시 어떤 점을 개선하면 조금 더 좋은 프로젝트가 될 수 있으까요???코드도 살짝 지저분한것 같은데 어떤 점을 개선하면 좋을 지 조언을 부탁드립니다ㅠㅠ레포:https://github.com/Gummybearr/awesome-mouse-mover,http://okky.kr/article/812485
c/c++ 에서 실행파라미터로 파일을 입력받을때 질문드립니다.,실행 파라미터로 예를들어 a.text를 입력 받을 때 어떤 함수를 써야할까요?c /c++ 파일 입출력 도큐먼트 싹 다 뒤져 봤는데 알 수가 없어서어떤 함수를 써야 하는지 여쭤봅니다..,http://okky.kr/article/811996
c++ 문자 찾기 질문드립니다,문자열이 ababab 가 있다 치면a가 있는 인덱스를 찾을려합니다index1은 첫번째 a가 있는 위치인 0을index2는 두번째 a가 있는 위치인 2를index3은 세번째 a가 있는 위치인 3을이렇게 저장할려고하면 어떻게 해야되나요?일일히 다 for문 이용해서 한개씩 찾아야되나요?find함수를 쓰면 첫번째 a가있는 0만 저장이 되네요..,http://okky.kr/article/811749
배열에서 가장 작은원소값을찾는 코드인데 이거 많이 이상한가요?,"원하는값이 잘 출력되는데, 많이 지저분한가요? 컴공1학년 지망생입니다.//배열원소를 인풋값으로 채운후, 가장작은숫자를 찾는 프로그램을 구현해라.#include<iostream>usingnamespacestd;intmain(){constintlength=5;intnumbers[length];intelem;inti;intmin=numbers[0];cout<<""Enter your 5 integer elements ""<<endl;for(i=0;i<length;i++){cin>>elem;numbers[i]=elem;}for(i=0;i<length;i++){if(min>numbers[i]){min=numbers[i];if(i<length){cout<<numbers[i];}//마지막 쉼표를 출력하지못하게하는 조건문if(i!=length-1){cout<<"","";}}}cout<<endl;cout<<""The minimum is ""<<min;return0;}",http://okky.kr/article/810636
현재 c++로 공공 데이터 api를 불러오는 프로그램을 제작하려고 하고 있습니다,그런데 막상 프로젝트를 시작하고 보니 인터넷에 올라와 있는 예제들은 파이썬 혹은 자바밖에 없더라고요.일단 xml 파싱용으로 tinyxml2.h를 다운받긴 했는데 그 다음부터 뭘해야하는지 모르겠습니다.(애초에 데이터를 어떻게 불러오는지 조차도 모르는 제 잘못이 큰거같습니다만 그렇기에 이번 기회에 배워보고싶습니다.)혹시 저를 도와주실 분이 있으실까요참고로 개발환경은 리눅스입니다.(인터넷의 c++ 예제는 다 원도우전용이더라구요),http://okky.kr/article/810543
PS 프로그래밍 언어 질문,"주로 자바를 써와서 자바가 익숙한 상태인데, ?알고리즘 문제풀이를 하려고 보니 대부분 C++로 하시던데 특별히 C++이 좋아서 쓰는 건가요? 그냥 자바로 해도 문제 없나요?",http://okky.kr/article/810419
[VC++] MBCS(Multibyte Characterset) 환경에서 인코딩 질문 드립니다.,"안녕하세요.Visual C++ MBCS 환경에서 개발을 진행 중인데Arabic(아랍어) 문자 인코딩 문제가 발생하여 해결방법이 있는지 질문 드립니다.먼저, 현재 설정은 MBCS 환경에서 개발된 프로그램에서 유니코드로 입력되는 Arabic 문자를 출력하기 위해국가 또는 지역 설정에서 유니코드를 지원하지 않는 프로그램 언어 설정을 아랍어로 설정하였습니다.아래는 문제가 재현되는 샘플 코드입니다.int_tmain(intargc,_TCHAR*argv[]){if(argc==2){for(inti=0;i<_tcslen(argv[1]);i++)printf(_T(""0x%0x ""),argv[1][i]);}return0;}위의 코드를 빌드하여 첫번째 인자로 Arabic 숫자 ??? (123) 를 전달하면ASCII 코드표의 123 (0x31 0x32 0x33)로 변환되어 출력됩니다.제가 원하는 결과물은 Codepage 864의 ??? (0xB1 0xB2 0xB3) 입니다.혹시 이런 상황에서 Codepage 864의 ???으로 출력되게 할 수 있는 방법이 있을까요?근본적인 해결방법은 Unicode 기반으로 변경하는 것은 알고 있습니다만,가능하다면 MBCS 환경에서 해결 방법이 알고 싶습니다.미리 감사드립니다.",http://okky.kr/article/810042
상업적으로 이용 가능한 GUI 프로그래밍,"안녕하세요현재 회사에서 사용할 목적으로 자동화 프로그램을 개발하고 있습니다.잘 완성시켜 다른 업체에도 판매할 계획인데 라이센스 문제가 있어 질문 드립니다.현재 개발중인 언어는 Python 이고 Tkinter 를 사용하여 개발하고 있습니다.윈도우 환경(로컬)에서 동작할 예정고,웹을 최소한으로 사용하려고 합니다(로그인 세션 유지 정도만)제가 조사한 바로는 PyQT는 비용이 상당한것 같습니다.질문 1. Python 언어를 사용하는 상업적으로? 판매가능한""무료""GUI 프레임워크 추천해주시면 감사하겠습니다.(C++ 공부해서 개발할 의향이 있습니다!)질문2.C++언어를 사용하는 상업적으로? 판매가능한""무료""GUI 프레임워크 추천해주시면 감사하겠습니다.제가 사용할 기능은 버튼,테이블,체크박스,라이블 정도이고 실시간으로 데이터를 받아올 예정이라처리속도가 빨랏으면 좋겠습니다(코드를 잘짜야겟지만요)환절기에 감기조심하시고 건강하시길 기원합니다 :)",http://okky.kr/article/809506
C++ 코드 질문좀요!,"#include <iostream>#include <algorithm>#include <vector>using namespace std;struct conferences{int start;int end;};int main() {int n;cin >> n;vector <conferences> Conf;conferences pra;int startKey, endKey;for (int i = 0; i < n; i++){cin >> startKey;pra.start = startKey;cin >> endKey;pra.end = endKey;Conf.push_back(pra);}}알고리즘 공부를 하고 있는데 다 넣고나서 마지막에 구조체 conferences 의 end의 값들만 정렬을 하고 싶습니다. 어떤식으로 접근해야 할까요?",http://okky.kr/article/808335
C로 DLL 만드려고 하는데 확장자가 Cpp입니다.,"1. Visual studio 에서도 DLL 프로젝트 만들기하면 확장자가 CPP 입니다. DLL 프로젝트의 헤더파일에 extern ""C"" 하면 소스파일 확장자가 .cpp 이여도??C에서 사용하는데 문제 없는건가요?2. 문제가 없다고하면 DLL 에서 C에서는 불가능하고 C++에서 가능한 기능들을 사용 할 수 있는건가요?3. C로 DLL 만들면 어떤 언어에서든 사용가능하고 , C++으로 DLL 만들면 모든 언어에서는 사용 불가능하다고 하는데 맞는건가요?4. C DLL 과 C++ DLL 차이점이 무엇인가요?",http://okky.kr/article/806182
C++ 질문드립니다 ㅠㅠ,"안녕하세요,이제 막 코딩에 입문한 3주차 초보입니다.과제를 하나 받았는데요.index 1 ~ 50 배열::랜덤숫자 생성 후생성된 숫자들 안에서짝수 숫자들의 합홀수 숫자들의 합짝수 숫자들의 갯수홀수 숫자들의 갯수짝수 숫자들의 평균홀수 숫자들의 평균를 산출하는 과제입니다.배열 산출까지는 완성하였는데,짝수/홀수 숫자들의 합, 짝수/홀수 숫자들의 갯수가 안구해집니다...ㅡㅡ;;고수님들의 도움이 절실히 필요합니다! ㅠㅠwhile(rand()<=100&&i<=50){cin>>arr[i];if(arr[i]%2==0){evenCount=evenCount+1;}if(arr[i]%2==1){oddCount=oddCount+1;}}지금까지 해놓은 코딩입니다.include<iostream>#include<string>usingnamespacestd;intmain(){inti=0,total=0,evenCount=0,oddCount=0,evenSum=0,oddSum=0;intnum;intarr[50];intsrand(0);cout<<""Elements of the array::""<<endl;for(i=1;i<51;i++){cout<<""Elements no ""<<i<<""::""<<rand()%100<<endl;cin>>arr[i];}while(rand()<=100&&i<=50){cin>>arr[i];if(arr[i]%2==0){evenCount=evenCount+1;}if(arr[i]%2==1){oddCount=oddCount+1;}}cout<<""The total of all even numbers is ""<<evenSum<<endl;cout<<""The total of all odd numbers is ""<<oddSum<<endl;cout<<""We had ""<<evenCount<<"" even numbers""<<endl;cout<<""We had ""<<oddCount<<"" odd numbers""<<endl;cout<<""The average of all even numbers was ""<<evenSum/evenCouunt<<endl;cout<<""The average of all odd numbers was ""<<oddSum/oddCouunt<<endl;return0;}",http://okky.kr/article/805618
